listing_db_id,latitude,longitude,price,aqi,nwi_score,nearest_bus_stop_miles,nearby_bus_stops,nearby_parks,nearest_park_miles,price_log,nearest_bus_stop_miles_log,nearby_bus_stops_log,QoL_index
21899,39.422504,-77.451096,1785,27,17.2,25.91,0,0,26.01,7.487733761436444,3.2924979647388146,0.0,-0.72462643183889
21900,39.413718,-77.448459,2049,27,16.0,25.34,0,0,25.41,7.6255950721324535,3.271088696315135,0.0,-0.7778763300592865
21901,39.423702,-77.461334,1787,27,15.8,26.3,0,0,26.34,7.488852955733459,3.3068867021909143,0.0,-0.7921480051201562
21902,39.422504,-77.451096,1765,27,17.2,25.91,0,0,26.01,7.476472381163905,3.2924979647388146,0.0,-0.7244210970191569
21903,39.423702,-77.461334,1486,27,15.8,26.3,0,0,26.34,7.304515946460155,3.3068867021909143,0.0,-0.7887868890177574
21904,39.423237,-77.463615,1654,27,15.8,26.35,0,0,26.37,7.411556287811163,3.3087165288679903,0.0,-0.791124830492841
21905,39.378864,-77.428673,1942,25,11.7,22.79,0,0,22.79,7.57198844937744,3.1692653243148663,0.0,-0.86986843735365
21906,39.366383,-77.435234,2074,25,14.3,22.35,0,0,22.21,7.637716432664798,3.150596984114906,0.0,-0.7474074366150842
21907,39.317711,-77.616325,1500,26,15.5,27.79,0,0,26.17,7.313886831633462,3.3600281046240843,0.0,-0.7722199710613783
21908,39.366383,-77.435234,2487,25,14.3,22.35,0,0,22.21,7.81923445385907,3.150596984114906,0.0,-0.7507171525875673
21909,39.423702,-77.461334,1881,27,15.8,26.3,0,0,26.34,7.540090320145325,3.3068867021909143,0.0,-0.793082243617613
21910,39.423702,-77.461334,1562,27,15.8,26.3,0,0,26.34,7.354362330421477,3.3068867021909143,0.0,-0.7896957650185086
21911,39.422504,-77.451096,1937,27,17.2,25.91,0,0,26.01,7.569411792450712,3.2924979647388146,0.0,-0.7261157114270559
21912,39.423702,-77.461334,1669,27,15.8,26.3,0,0,26.34,7.4205789054108005,3.3068867021909143,0.0,-0.7909031275406613
21913,39.404896,-77.441109,2088,27,16.8,24.62,0,0,24.69,7.644440761556566,3.2433732964685884,0.0,-0.7355334612573836
21914,39.404896,-77.441109,1993,27,16.8,24.62,0,0,24.69,7.597897950521784,3.2433732964685884,0.0,-0.7346848210834076
21915,39.419589,-77.441077,2349,27,17.0,25.43,0,0,25.59,7.762170607138205,3.2744997286161976,0.0,-0.7350407086354885
21916,39.423702,-77.461334,1774,27,15.8,26.3,0,0,26.34,7.4815557019095165,3.3068867021909143,0.0,-0.7920149503558002
21917,39.404896,-77.441109,2223,27,16.8,24.62,0,0,24.69,7.707062655370473,3.2433732964685884,0.0,-0.7366752800190657
21918,39.421675,-77.385915,2850,25,13.8,23.96,0,0,24.55,7.955425088912672,3.217274543501227,0.0,-0.7902967828965065
21919,39.423702,-77.461334,1678,27,15.8,26.3,0,0,26.34,7.425953657077541,3.3068867021909143,0.0,-0.7910011282863861
21920,39.430656,-77.403404,1400,27,15.5,24.96,0,0,25.47,7.244941546337007,3.2565568918358894,0.0,-0.7908913929900815
21921,39.378864,-77.428673,1712,25,11.7,22.79,0,0,22.79,7.44600149832412,3.1692653243148663,0.0,-0.8675712493307631
21922,39.378864,-77.428673,1746,25,11.7,22.79,0,0,22.79,7.465655310134056,3.1692653243148663,0.0,-0.8679296078807271
21923,39.423702,-77.461334,1707,27,15.8,26.3,0,0,26.34,7.443078374348516,3.3068867021909143,0.0,-0.7913133724916893
21924,39.440346,-77.549243,2200,27,7.8,30.22,0,0,29.8,7.696667081526462,3.441058915087286,0.0,-1.1926232878118344
21925,39.4216,-77.447891,1617,27,17.0,25.76,0,0,25.88,7.388946097618437,3.286908235260028,0.0,-0.7308545391313586
21926,39.378864,-77.428673,1966,25,11.7,22.79,0,0,22.79,7.584264818389059,3.1692653243148663,0.0,-0.8700922790104427
21927,39.422504,-77.451096,1972,27,17.2,25.91,0,0,26.01,7.587310506022615,3.2924979647388146,0.0,-0.7264420683243273
21928,39.378864,-77.428673,1981,25,11.7,22.79,0,0,22.79,7.591861714889934,3.1692653243148663,0.0,-0.8702307973213235
21929,39.423702,-77.461334,1813,27,15.8,26.3,0,0,26.34,7.503289630675082,3.3068867021909143,0.0,-0.7924112368000161
21930,39.4216,-77.447891,1693,27,17.0,25.76,0,0,25.88,7.434847875211999,3.286908235260028,0.0,-0.7316914909968937
21931,39.626778,-77.411606,1895,30,12.8,37.38,0,0,38.48,7.547501682814967,3.647536490579554,0.0,-1.1285589238090625
21932,39.378864,-77.428673,1663,25,11.7,22.79,0,0,22.79,7.416979621381154,3.1692653243148663,0.0,-0.867042077797063
21933,39.422504,-77.451096,1740,27,17.2,25.91,0,0,26.01,7.462214939768189,3.2924979647388146,0.0,-0.7241611334011995
21934,39.378864,-77.428673,1698,25,11.7,22.79,0,0,22.79,7.4377951216719325,3.1692653243148663,0.0,-0.867421618039593
21935,39.378864,-77.428673,1803,25,11.7,22.79,0,0,22.79,7.4977617006225685,3.1692653243148663,0.0,-0.8685150210133707
21936,39.423702,-77.461334,1751,27,15.8,26.3,0,0,26.34,7.468513271496337,3.3068867021909143,0.0,-0.7917771406883386
21937,39.378864,-77.428673,1698,25,11.7,22.79,0,0,22.79,7.4377951216719325,3.1692653243148663,0.0,-0.867421618039593
21938,39.366383,-77.435234,2358,25,14.3,22.35,0,0,22.21,7.765993079407675,3.150596984114906,0.0,-0.749746373894304
21939,39.413718,-77.448459,1824,27,16.0,25.34,0,0,25.41,7.509335266016592,3.271088696315135,0.0,-0.7757565023158602
21940,39.366383,-77.435234,2506,25,14.3,22.35,0,0,22.21,7.826842098158293,3.150596984114906,0.0,-0.7508558668688516
21941,39.422504,-77.451096,2637,27,17.2,25.91,0,0,26.01,7.87777633327726,3.2924979647388146,0.0,-0.7317382883998884
21942,39.431179,-77.401482,2739,27,16.8,24.94,0,0,25.46,7.9157131993821155,3.255786178888298,0.0,-0.7430996757539035
21943,39.431179,-77.401482,2685,27,16.8,24.94,0,0,25.46,7.895808377083183,3.255786178888298,0.0,-0.7427367403943244
21944,39.422504,-77.451096,1720,27,17.2,25.91,0,0,26.01,7.450660796211539,3.2924979647388146,0.0,-0.723950460470621
21945,39.366383,-77.435234,2513,25,14.3,22.35,0,0,22.21,7.829630389150193,3.150596984114906,0.0,-0.7509067072822228
21946,39.423702,-77.461334,1575,27,15.8,26.3,0,0,26.34,7.362645270417825,3.3068867021909143,0.0,-0.7898467923304232
21947,39.434814,-77.415314,1724,27,14.5,25.54,0,0,25.97,7.45298232946546,3.2786530289040616,0.0,-0.8453943277238967
21948,39.423702,-77.461334,2096,27,15.8,26.3,0,0,26.34,7.64826303090192,3.3068867021909143,0.0,-0.795054614990011
21949,39.366383,-77.435234,2097,25,14.3,22.35,0,0,22.21,7.6487397889562425,3.150596984114906,0.0,-0.7476084314152045
21950,39.423702,-77.461334,1724,27,15.8,26.3,0,0,26.34,7.45298232946546,3.3068867021909143,0.0,-0.7914939566465057
21951,39.422504,-77.451096,2000,27,17.2,25.91,0,0,26.01,7.601402334583733,3.2924979647388146,0.0,-0.7266990122341572
21952,39.4216,-77.447891,1541,27,17.0,25.76,0,0,25.88,7.340835554123275,3.286908235260028,0.0,-0.7299773136459597
21953,39.423702,-77.461334,1567,27,15.8,26.3,0,0,26.34,7.357556200910353,3.3068867021909143,0.0,-0.7897540005815756
21954,39.361784,-77.280103,3100,25,5.2,17.8,0,0,19.13,8.03947991910045,2.9338568698359038,0.0,-1.1280032835179543
21955,39.432323,-77.419312,1475,27,14.5,25.51,0,0,25.9,7.297091005160418,3.277522020300934,0.0,-0.8423131578155466
21956,39.366383,-77.435234,1954,25,14.3,22.35,0,0,22.21,7.578145472419466,3.150596984114906,0.0,-0.7463212471705161
21957,39.423702,-77.461334,1627,27,15.8,26.3,0,0,26.34,7.395107546562485,3.3068867021909143,0.0,-0.7904386945181633
21958,39.422504,-77.451096,1730,27,17.2,25.91,0,0,26.01,7.456454555176209,3.2924979647388146,0.0,-0.7240561012023782
21959,39.423702,-77.461334,1497,27,15.8,26.3,0,0,26.34,7.311886164077165,3.3068867021909143,0.0,-0.7889212741703016
21960,39.423702,-77.461334,1621,27,15.8,26.3,0,0,26.34,7.3914152346753585,3.3068867021909143,0.0,-0.7903713706042741
21961,39.41575,-77.465179,2200,27,9.2,26.0,0,0,25.96,7.696667081526462,3.295836866004329,0.0,-1.0975074426267686
21962,39.423702,-77.461334,1784,27,15.8,26.3,0,0,26.34,7.487173694213739,3.3068867021909143,0.0,-0.7921173862392471
21963,39.422504,-77.451096,1980,27,17.2,25.91,0,0,26.01,7.591357046698551,3.2924979647388146,0.0,-0.7265158510827573
21964,39.422504,-77.451096,1992,27,17.2,25.91,0,0,26.01,7.597396320212795,3.2924979647388146,0.0,-0.726625968413702
21965,39.404896,-77.441109,1968,27,16.8,24.62,0,0,24.69,7.585281078639126,3.2433732964685884,0.0,-0.7344547708541354
21966,39.411655,-77.444099,2380,27,16.0,25.09,0,0,25.18,7.7752758464868625,3.261552099148637,0.0,-0.7785926732494954
21967,39.423702,-77.461334,1594,27,15.8,26.3,0,0,26.34,7.374629015218945,3.3068867021909143,0.0,-0.7900652984121747
21968,39.378864,-77.428673,2008,25,11.7,22.79,0,0,22.79,7.605392364814935,3.1692653243148663,0.0,-0.8704775089584392
21969,39.423237,-77.463615,1789,27,15.8,26.35,0,0,26.37,7.489970898834801,3.3087165288679903,0.0,-0.7925546063843665
21970,39.423702,-77.461334,1968,27,15.8,26.3,0,0,26.34,7.585281078639126,3.3068867021909143,0.0,-0.793906231088452
21971,39.422504,-77.451096,1917,27,17.2,25.91,0,0,26.01,7.559038255443384,3.2924979647388146,0.0,-0.7259265651323882
21972,39.423702,-77.461334,1699,27,15.8,26.3,0,0,26.34,7.438383530044307,3.3068867021909143,0.0,-0.7912277688635772
21973,39.378864,-77.428673,1793,25,11.7,22.79,0,0,22.79,7.492203042618741,3.1692653243148663,0.0,-0.8684136670042217
21974,39.422504,-77.451096,1992,27,17.2,25.91,0,0,26.01,7.597396320212795,3.2924979647388146,0.0,-0.726625968413702
21975,39.366383,-77.435234,2396,25,14.3,22.35,0,0,22.21,7.781973234434385,3.150596984114906,0.0,-0.7500377486789489
21976,39.423702,-77.461334,1711,27,15.8,26.3,0,0,26.34,7.445417556701687,3.3068867021909143,0.0,-0.7913560240650477
21977,39.4216,-77.447891,1507,27,17.0,25.76,0,0,25.88,7.318539548567902,3.286908235260028,0.0,-0.7295707785525091
21978,39.366383,-77.435234,2161,25,14.3,22.35,0,0,22.21,7.6787889981991535,3.150596984114906,0.0,-0.7481563348527662
21979,39.278424,-77.530519,2400,26,4.3,22.45,0,0,20.88,7.783640596221253,3.1548704948922883,0.0,-1.2531964675650198
21980,39.422504,-77.451096,1952,27,17.2,25.91,0,0,26.01,7.577121930876679,3.2924979647388146,0.0,-0.7262562945390278
21981,39.466845,-77.591613,1800,27,2.5,33.15,0,0,32.61,7.496097345175956,3.530762586016799,0.0,-1.4519426614757953
21982,39.434814,-77.415314,1804,27,14.5,25.54,0,0,25.97,7.498315870766981,3.2786530289040616,0.0,-0.8462209186306711
21983,39.404896,-77.441109,1683,27,16.8,24.62,0,0,24.69,7.428927194802272,3.2433732964685884,0.0,-0.7316038861690232
21984,39.378864,-77.428673,1663,25,11.7,22.79,0,0,22.79,7.416979621381154,3.1692653243148663,0.0,-0.867042077797063
21985,39.415072,-77.207354,3595,25,5.5,19.6,0,0,22.11,8.18757739559151,3.0252910757955354,0.0,-1.136188676454922
21986,39.423702,-77.461334,1791,27,15.8,26.3,0,0,26.34,7.491087593534876,3.3068867021909143,0.0,-0.7921887504763219
21987,39.411209,-77.447123,2230,27,16.0,25.16,0,0,25.22,7.7102051944325325,3.264231526588998,0.0,-0.7779717453939702
21988,39.418687,-77.42742,1500,27,14.2,24.96,0,0,25.22,7.313886831633462,3.2565568918358894,0.0,-0.8520080955241942
21989,39.423702,-77.461334,1509,27,15.8,26.3,0,0,26.34,7.31986492980897,3.3068867021909143,0.0,-0.7890667553088105
21990,39.4216,-77.447891,1789,27,17.0,25.76,0,0,25.88,7.489970898834801,3.286908235260028,0.0,-0.7326965788142663
21991,39.404896,-77.441109,1993,27,16.8,24.62,0,0,24.69,7.597897950521784,3.2433732964685884,0.0,-0.7346848210834076
21992,39.423237,-77.463615,1994,27,15.8,26.35,0,0,26.37,7.598399329323964,3.3087165288679903,0.0,-0.7945316404325571
21993,39.430656,-77.403404,1400,27,15.5,24.96,0,0,25.47,7.244941546337007,3.2565568918358894,0.0,-0.7908913929900815
21994,39.4216,-77.447891,1762,27,17.0,25.76,0,0,25.88,7.47477218239787,3.286908235260028,0.0,-0.7324194524208559
21995,39.423702,-77.461334,1651,27,15.8,26.3,0,0,26.34,7.409741954080923,3.3068867021909143,0.0,-0.7907055315627328
21996,39.404896,-77.441109,2379,27,16.8,24.62,0,0,24.69,7.77485576666552,3.2433732964685884,0.0,-0.7379113883779014
21997,39.423702,-77.461334,1794,27,15.8,26.3,0,0,26.34,7.492760300922379,3.3068867021909143,0.0,-0.7922192498522036
22073,39.378864,-77.428673,2019,25,11.7,22.79,0,0,22.79,7.61085279039525,3.1692653243148663,0.0,-0.870577071842834
22074,39.366383,-77.435234,2111,25,14.3,22.35,0,0,22.21,7.655390644826152,3.150596984114906,0.0,-0.7477297000570644
22075,39.434814,-77.415314,2309,27,14.5,25.54,0,0,25.97,7.745002803515839,3.2786530289040616,0.0,-0.8507188945129001
22076,39.4216,-77.447891,1605,27,17.0,25.76,0,0,25.88,7.381501894506707,3.286908235260028,0.0,-0.7307188049613892
22077,39.4216,-77.447891,2177,27,17.0,25.76,0,0,25.88,7.686162303492906,3.286908235260028,0.0,-0.736273842500751
22078,39.431179,-77.401482,2839,27,16.8,24.94,0,0,25.46,7.951559331155252,3.255786178888298,0.0,-0.7437532776062192
22079,39.404896,-77.441109,2000,27,16.8,24.62,0,0,24.69,7.601402334583733,3.2433732964685884,0.0,-0.7347487184079116
22080,39.423702,-77.461334,1713,27,15.8,26.3,0,0,26.34,7.446585099157725,3.3068867021909143,0.0,-0.7913773124963003
22081,39.432934,-77.418175,1475,27,14.5,25.51,0,0,25.91,7.297091005160418,3.277522020300934,0.0,-0.8423131578155466
22082,39.434814,-77.415314,1499,27,14.5,25.54,0,0,25.97,7.313220387090301,3.2786530289040616,0.0,-0.842845972855433
22083,39.378864,-77.428673,1952,25,11.7,22.79,0,0,22.79,7.577121930876679,3.1692653243148663,0.0,-0.8699620388902947
22084,39.431179,-77.401482,2462,27,16.8,24.94,0,0,25.46,7.809135398120538,3.255786178888298,0.0,-0.7411563852264574
22085,39.367339,-77.443533,2730,25,8.3,22.69,0,0,22.49,7.912423121473705,3.165053018170694,0.0,-1.0317425250107504
22086,39.434814,-77.415314,1919,27,14.5,25.54,0,0,25.97,7.560080465021827,3.2786530289040616,0.0,-0.8473471057871541
22087,39.440083,-77.41423,1575,27,12.3,25.82,0,0,26.29,7.362645270417825,3.2891478778535324,0.0,-0.9472631242319572
22088,39.378864,-77.428673,1712,25,11.7,22.79,0,0,22.79,7.44600149832412,3.1692653243148663,0.0,-0.8675712493307631
22089,39.423702,-77.461334,1501,27,15.8,26.3,0,0,26.34,7.31455283232408,3.3068867021909143,0.0,-0.7889698969705726
22090,39.404896,-77.441109,2197,27,16.8,24.62,0,0,24.69,7.6953031349635665,3.2433732964685884,0.0,-0.7364608623416175
22091,39.378864,-77.428673,1731,25,11.7,22.79,0,0,22.79,7.4570320891223805,3.1692653243148663,0.0,-0.8677723760415477
22092,39.378864,-77.428673,1663,25,11.7,22.79,0,0,22.79,7.416979621381154,3.1692653243148663,0.0,-0.867042077797063
22093,39.378864,-77.428673,2047,25,11.7,22.79,0,0,22.79,7.6246189861593985,3.1692653243148663,0.0,-0.8708280783142639
22094,39.423702,-77.461334,1756,27,15.8,26.3,0,0,26.34,7.471363088187097,3.3068867021909143,0.0,-0.7918291029329576
22095,39.4216,-77.447891,1566,27,17.0,25.76,0,0,25.88,7.356918242356021,3.286908235260028,0.0,-0.7302705579738462
22096,39.378864,-77.428673,1765,25,11.7,22.79,0,0,22.79,7.476472381163905,3.1692653243148663,0.0,-0.8681268413704237
22097,39.378864,-77.428673,1698,25,11.7,22.79,0,0,22.79,7.4377951216719325,3.1692653243148663,0.0,-0.867421618039593
22098,39.431965,-77.403366,1250,27,15.5,25.04,0,0,25.55,7.1316985104669115,3.2596338173403683,0.0,-0.7894760110609301
22099,39.366383,-77.435234,1992,25,14.3,22.35,0,0,22.21,7.597396320212795,3.150596984114906,0.0,-0.7466722582602482
22100,39.423702,-77.461334,1836,27,15.8,26.3,0,0,26.34,7.515889085215125,3.3068867021909143,0.0,-0.7926409694494875
22101,39.396046,-77.453243,2680,25,7.5,24.54,0,0,24.46,7.893945138235959,3.2402458506043934,0.0,-1.0841130482133683
22102,39.432934,-77.418175,1475,27,14.5,25.51,0,0,25.91,7.297091005160418,3.277522020300934,0.0,-0.8423131578155466
22103,39.4216,-77.447891,1493,27,17.0,25.76,0,0,25.88,7.309212365692763,3.286908235260028,0.0,-0.7294007109970289
22104,39.4216,-77.447891,1541,27,17.0,25.76,0,0,25.88,7.340835554123275,3.286908235260028,0.0,-0.7299773136459597
22105,39.378864,-77.428673,1663,25,11.7,22.79,0,0,22.79,7.416979621381154,3.1692653243148663,0.0,-0.867042077797063
22106,39.402169,-77.312781,8000,25,6.5,21.03,0,0,22.18,8.987321812850125,3.092405160814252,0.0,-1.1188906241267094
22107,39.423702,-77.461334,1832,27,15.8,26.3,0,0,26.34,7.513709247839705,3.3068867021909143,0.0,-0.7926012232990426
22108,39.422504,-77.451096,2344,27,17.2,25.91,0,0,26.01,7.76004068088038,3.2924979647388146,0.0,-0.7295915507553015
22109,39.423702,-77.461334,1431,27,15.8,26.3,0,0,26.34,7.266827347520591,3.3068867021909143,0.0,-0.7880996924679599
22110,39.448952,-77.392654,2900,25,16.0,25.78,0,0,26.45,7.972810784121404,3.2876553402630266,0.0,-0.704168056785826
22111,39.432974,-77.417927,1475,27,14.5,25.51,0,0,25.91,7.297091005160418,3.277522020300934,0.0,-0.8423131578155466
22112,39.46712,-77.435428,3000,27,5.5,28.0,0,0,28.44,8.006700845440367,3.367295829986474,0.0,-1.2886127214033414
22113,39.413718,-77.448459,1509,27,16.0,25.34,0,0,25.41,7.31986492980897,3.271088696315135,0.0,-0.7723017874950824
22114,39.333191,-77.335422,2650,25,9.0,17.33,0,0,17.9,7.8826922062890254,2.9085390618516134,0.0,-0.9448265441651597
22115,39.336899,-77.33848,3900,25,7.5,17.63,0,0,18.19,8.268988209506656,2.924773184613497,0.0,-1.0243653385924893
22116,39.44715,-77.451109,2100,27,14.2,27.3,0,0,27.53,7.650168700845001,3.342861804649192,0.0,-0.876355878771014
22117,39.409546,-77.408112,1595,27,17.0,23.86,0,0,24.22,7.3752557780097545,3.213260086082565,0.0,-0.7150601748558977
22118,39.440116,-77.414158,1650,27,12.3,25.82,0,0,26.29,7.409136443920128,3.2891478778535324,0.0,-0.9481108228709557
22119,39.444111,-77.547661,1750,27,8.5,30.35,0,0,29.97,7.467942332285852,3.4452142670789296,0.0,-1.1570978017106663
22120,39.423702,-77.461334,1723,27,15.8,26.3,0,0,26.34,7.452402451223638,3.3068867021909143,0.0,-0.7914833834137962
22121,39.434814,-77.415314,1559,27,14.5,25.54,0,0,25.97,7.352441100243583,3.2786530289040616,0.0,-0.8435611052699532
22122,39.414867,-77.40749,4750,27,17.3,24.15,0,0,24.54,8.46611040118692,3.224857896545748,0.0,-0.7235844874112695
22123,39.444647,-77.435236,2000,27,13.7,26.68,0,0,27.02,7.601402334583733,3.3207101307494686,0.0,-0.8938141113848611
22124,39.328898,-77.356808,3300,25,9.2,17.72,0,0,18.02,8.101980731853192,2.929592471049446,0.0,-0.9440594765087219
22125,39.411789,-77.41156,1495,27,16.3,24.09,0,0,24.43,7.310550158534422,3.222469360378331,0.0,-0.7480562269749916
22126,39.416916,-77.410912,2450,27,17.5,24.37,0,0,24.74,7.804251383528112,3.2335673736111907,0.0,-0.7041455767327054
22127,39.31498,-77.630203,2000,26,13.3,28.35,0,0,26.66,7.601402334583733,3.3792925462741055,0.0,-0.8828293343726854
22128,39.413718,-77.448459,1759,27,16.0,25.34,0,0,25.41,7.473069088032197,3.271088696315135,0.0,-0.775095241534445
22129,39.404896,-77.441109,2009,27,16.8,24.62,0,0,24.69,7.605890001053122,3.2433732964685884,0.0,-0.7348305444508311
22130,39.378864,-77.428673,1833,25,11.7,22.79,0,0,22.79,7.51425465281641,3.1692653243148663,0.0,-0.8688157459053137
22131,39.423702,-77.461334,1928,27,15.8,26.3,0,0,26.34,7.564757012905729,3.3068867021909143,0.0,-0.7935320047293766
22132,39.404896,-77.441109,2088,27,16.8,24.62,0,0,24.69,7.644440761556566,3.2433732964685884,0.0,-0.7355334612573836
22133,39.411301,-77.417109,2800,27,16.3,24.23,0,0,24.52,7.937731775260109,3.2280337626529665,0.0,-0.7606664329052353
22134,39.378864,-77.428673,1663,25,11.7,22.79,0,0,22.79,7.416979621381154,3.1692653243148663,0.0,-0.867042077797063
22135,39.459115,-77.454227,2200,27,13.5,28.08,0,0,28.35,7.696667081526462,3.3700506526653187,0.0,-0.915174479653163
22136,39.423702,-77.461334,1895,27,15.8,26.3,0,0,26.34,7.547501682814967,3.3068867021909143,0.0,-0.7932173789900911
22137,39.460406,-77.38921,2875,25,11.5,26.39,0,0,27.13,7.964155718840937,3.3101779832749867,0.0,-0.915970304609619
22138,39.378864,-77.428673,1966,25,11.7,22.79,0,0,22.79,7.584264818389059,3.1692653243148663,0.0,-0.8700922790104427
22139,39.423702,-77.461334,2081,27,15.8,26.3,0,0,26.34,7.641084249174914,3.3068867021909143,0.0,-0.79492372039129
22140,39.378864,-77.428673,1803,25,11.7,22.79,0,0,22.79,7.4977617006225685,3.1692653243148663,0.0,-0.8685150210133707
22141,39.4309,-77.450278,2899,27,7.7,26.35,0,0,26.51,7.9724660159745655,3.3087165288679903,0.0,-1.174323466462605
22142,39.33424,-77.386468,4650,25,5.5,18.97,0,0,19.02,8.444837529224097,2.994231147427724,0.0,-1.1343236933231373
22143,39.414269,-77.413638,1700,27,17.5,24.3,0,0,24.64,7.438971592395862,3.2308043957334744,0.0,-0.6969020580771619
22144,39.332248,-77.350131,2950,25,9.2,17.7,0,0,18.11,7.989899374942939,2.928523523860541,0.0,-0.9417902165188985
22145,39.378864,-77.428673,2025,25,11.7,22.79,0,0,22.79,7.613818684808629,3.1692653243148663,0.0,-0.8706311505951698
22146,39.396419,-77.452981,2650,25,7.5,24.55,0,0,24.48,7.8826922062890254,3.2406373166497136,0.0,-1.0839904932522073
22147,39.417274,-77.410423,1475,27,17.3,24.38,0,0,24.76,7.297091005160418,3.2339614622862416,0.0,-0.7041905944836339
